order,sub_no,cond,trial,id,p,x,q,y,choice
4,6,0,90,125,40,500,30,200,0
4,6,0,91,43,20,300,90,100,1
4,6,0,92,94,30,500,90,400,1
4,6,0,93,30,10,200,90,100,1
4,6,0,94,74,30,500,40,100,0
4,6,0,95,56,20,500,90,200,1
4,6,0,96,140,30,500,20,300,0
4,6,0,97,87,30,300,90,200,1
4,6,0,98,50,10,500,70,300,1
4,6,0,99,42,10,300,90,100,1
4,6,0,100,86,40,400,90,300,1
4,6,0,101,131,10,400,10,200,0
4,6,0,102,148,70,400,40,200,0
4,6,0,103,55,30,200,70,100,1
4,6,0,104,85,10,500,70,100,1
4,6,0,105,136,20,200,10,200,0
4,6,0,106,150,90,500,90,100,0
4,6,0,107,28,40,200,90,100,1
4,6,0,108,29,70,400,90,200,0
4,6,0,109,89,20,400,30,100,0
4,6,0,110,6,10,400,90,300,1
4,6,0,111,47,20,500,70,200,1
4,6,0,112,71,40,400,70,200,0
4,6,0,113,20,20,400,40,200,0
4,6,0,114,126,90,300,90,200,0
4,6,0,115,114,10,500,70,200,1
4,6,0,116,48,30,200,90,100,1
4,6,0,117,99,70,500,90,400,0
4,6,0,118,117,20,300,30,200,0
4,6,0,119,11,40,500,70,400,1
4,6,0,120,127,90,400,20,300,0
4,6,0,121,53,30,500,70,300,1
4,6,0,122,93,20,400,70,300,1
4,6,0,123,146,90,400,70,200,0
4,6,0,124,59,10,500,90,100,1
4,6,0,125,4,70,300,90,100,0
4,6,0,126,134,20,100,10,100,0
4,6,0,127,32,20,500,40,100,0
4,6,0,128,90,30,400,90,200,1
4,6,0,129,21,10,300,40,100,1
4,6,0,130,25,20,500,90,400,1
4,6,0,131,7,10,400,40,100,0
4,6,0,132,44,20,500,40,400,1
4,6,0,133,112,10,200,30,100,0
4,6,0,134,130,90,300,70,100,0
4,6,0,135,77,40,200,70,100,1
4,6,0,136,76,20,500,30,200,0
4,6,0,137,12,30,400,70,300,1
4,6,0,138,149,70,300,10,200,0
4,6,0,139,135,30,500,10,400,0
4,6,0,140,104,70,500,90,300,0
4,6,0,141,124,40,400,30,300,0
4,6,0,142,73,30,400,40,200,0
4,6,0,143,98,20,300,40,200,1
4,6,0,144,132,30,500,20,100,0
4,6,0,145,79,10,300,30,100,0
4,6,0,146,22,10,400,70,300,1
4,6,0,147,91,20,400,40,300,1
4,6,0,148,80,10,300,30,200,1
4,6,0,149,109,20,300,70,100,1
5,7,1,0,7,10,400,70,100,1
5,7,1,1,28,70,200,90,100,0
5,7,1,2,128,90,500,60,300,0
5,7,1,3,12,60,400,80,300,1
5,7,1,4,3,10,500,70,200,1
5,7,1,5,27,10,300,80,100,1
5,7,1,6,11,70,500,80,400,0
5,7,1,7,141,90,500,60,500,0
5,7,1,8,143,70,300,30,200,0
5,7,1,9,94,60,500,90,400,1
5,7,1,10,9,10,400,30,100,0
5,7,1,11,5,60,300,80,100,1
5,7,1,12,14,30,400,60,200,1
5,7,1,13,100,10,500,30,400,1
5,7,1,14,13,60,300,70,100,0
5,7,1,15,62,70,500,90,400,1
5,7,1,16,129,90,500,80,400,0
5,7,1,17,41,10,500,80,400,1
5,7,1,18,146,90,400,80,200,0
5,7,1,19,90,60,400,90,200,1
5,7,1,20,69,30,400,80,100,1
5,7,1,21,54,10,500,90,300,1
5,7,1,22,43,30,300,90,100,0
5,7,1,23,34,80,400,90,100,0
5,7,1,24,148,80,400,70,200,0
5,7,1,25,1,30,200,70,100,1
5,7,1,26,32,30,500,70,100,1
5,7,1,27,150,90,500,90,100,0
5,7,1,28,42,10,300,90,100,1
5,7,1,29,97,30,300,70,100,1
5,7,1,30,75,60,400,80,100,0
5,7,1,31,135,60,500,10,400,0
5,7,1,32,80,10,300,60,200,1
5,7,1,33,95,80,300,90,200,0
5,7,1,34,147,90,500,10,400,0
5,7,1,35,104,80,500,90,300,0
5,7,1,36,84,60,400,90,100,0
5,7,1,37,67,10,500,90,200,1
5,7,1,38,26,10,400,30,200,1
5,7,1,39,17,60,400,80,200,1
5,7,1,40,68,30,500,80,100,1
5,7,1,41,139,80,200,60,100,0
5,7,1,42,45,70,400,90,100,0
5,7,1,43,137,30,400,10,200,0
5,7,1,44,133,60,500,60,400,0
5,7,1,45,53,60,500,80,300,1
5,7,1,46,144,60,300,30,100,0
5,7,1,47,24,70,300,90,100,0
5,7,1,48,109,30,300,80,100,1
5,7,1,49,88,30,500,90,100,1
5,7,1,50,85,10,500,80,100,1
5,7,1,51,60,30,200,90,100,1
5,7,1,52,121,30,500,10,400,0
5,7,1,53,112,10,200,60,100,1
5,7,1,54,115,30,400,90,100,0
5,7,1,55,117,30,300,60,200,1
5,7,1,56,131,10,400,10,200,0
5,7,1,57,19,30,400,70,100,1
5,7,1,58,105,10,500,90,400,1
5,7,1,59,79,10,300,60,100,1
5,7,1,60,71,70,400,80,200,0
5,7,1,61,91,30,400,70,300,1
5,7,1,62,8,60,400,70,300,1
5,7,1,63,107,80,500,90,100,0
5,7,1,64,47,30,500,80,200,1
5,7,1,65,31,30,400,80,200,1
5,7,1,66,78,10,300,90,200,1
5,7,1,67,59,10,500,90,100,1
5,7,1,68,125,70,500,60,200,0
5,7,1,69,134,30,100,10,100,0
5,7,1,70,63,70,300,80,100,0
5,7,1,71,65,30,300,90,200,1
5,7,1,72,119,10,500,70,300,1
5,7,1,73,136,30,200,10,200,0
5,7,1,74,46,70,300,80,200,0
5,7,1,75,33,10,500,30,100,0
5,7,1,76,127,90,400,30,300,0
5,7,1,77,44,30,500,70,400,1
5,7,1,78,37,70,400,90,200,0
5,7,1,79,92,30,400,90,300,1
5,7,1,80,82,60,300,90,100,1
5,7,1,81,50,10,500,80,300,1
5,7,1,82,124,70,400,60,300,0
5,7,1,83,126,90,300,90,200,0
5,7,1,84,110,10,300,30,100,0
5,7,1,85,114,10,500,80,200,1
5,7,1,86,15,30,500,60,400,1
5,7,1,87,29,80,400,90,200,0
5,7,1,88,74,60,500,70,100,0
5,7,1,89,101,10,400,90,200,1
5,7,1,90,118,60,500,70,200,0
5,7,1,91,89,30,400,60,100,0
5,7,1,92,25,30,500,90,400,1
5,7,1,93,149,80,300,10,200,0
5,7,1,94,2,70,400,80,100,0
5,7,1,95,70,60,500,90,100,1
5,7,1,96,16,10,300,80,200,1
5,7,1,97,83,30,500,70,300,1
5,7,1,98,76,30,500,60,200,1
5,7,1,99,64,10,200,30,100,1
5,7,1,100,93,30,400,80,300,1
5,7,1,101,123,80,500,10,300,0
5,7,1,102,138,70,400,10,300,0
5,7,1,103,66,10,200,70,100,1
5,7,1,104,4,80,300,90,100,0
5,7,1,105,61,70,500,80,200,0
5,7,1,106,57,10,400,60,200,1
5,7,1,107,103,10,500,70,400,1
5,7,1,108,120,70,500,90,100,0
5,7,1,109,36,70,400,80,300,0
5,7,1,110,30,10,200,90,100,1
5,7,1,111,86,70,400,90,300,1
5,7,1,112,22,10,400,80,300,1
5,7,1,113,10,30,500,80,400,1
5,7,1,114,99,80,500,90,400,0
5,7,1,115,122,90,200,80,200,0
5,7,1,116,81,10,400,70,200,1
5,7,1,117,132,60,500,30,100,0
5,7,1,118,106,60,500,70,300,1
5,7,1,119,21,10,300,70,100,1
5,7,1,120,56,30,500,90,200,1
5,7,1,121,142,80,300,80,200,0
5,7,1,122,18,10,500,60,200,1
5,7,1,123,40,60,300,70,200,0
5,7,1,124,102,60,500,70,400,0
5,7,1,125,6,10,400,90,300,1
5,7,1,126,98,30,300,70,200,1
5,7,1,127,140,60,500,30,300,0
5,7,1,128,52,70,500,80,300,0
5,7,1,129,113,10,300,30,200,0
5,7,1,130,35,60,500,90,200,1
5,7,1,131,108,80,500,90,200,0
5,7,1,132,20,30,400,70,200,1
5,7,1,133,87,60,300,90,200,1
5,7,1,134,23,60,500,80,200,1
5,7,1,135,77,70,200,80,100,0
5,7,1,136,48,60,200,90,100,1
5,7,1,137,96,30,500,70,200,1
5,7,1,138,38,30,400,60,300,1
5,7,1,139,130,90,300,80,100,0
5,7,1,140,72,30,500,90,300,1
5,7,1,141,39,80,200,90,100,0
5,7,1,142,49,60,300,80,200,1
5,7,1,143,58,70,500,90,300,1
5,7,1,144,55,60,200,80,100,0
5,7,1,145,111,10,500,70,100,1
5,7,1,146,116,10,400,80,100,1
5,7,1,147,145,90,500,70,100,0
5,7,1,148,51,30,400,90,200,1
5,7,1,149,73,60,400,70,200,0
6,9,1,0,140,60,500,30,300,0
6,9,1,1,43,30,300,90,100,1
6,9,1,2,111,10,500,70,100,1
6,9,1,3,117,30,300,60,200,1
6,9,1,4,99,80,500,90,400,1
6,9,1,5,150,90,500,90,100,0
6,9,1,6,46,70,300,80,200,1
6,9,1,7,71,70,400,80,200,1
6,9,1,8,72,30,500,90,300,1
6,9,1,9,112,10,200,60,100,0
6,9,1,10,114,10,500,80,200,1
6,9,1,11,1,30,200,70,100,1
6,9,1,12,90,60,400,90,200,1
6,9,1,13,103,10,500,70,400,1
6,9,1,14,116,10,400,80,100,1
6,9,1,15,108,80,500,90,200,0
6,9,1,16,68,30,500,80,100,1
6,9,1,17,97,30,300,70,100,1
6,9,1,18,107,80,500,90,100,0
6,9,1,19,5,60,300,80,100,0
6,9,1,20,41,10,500,80,400,1
6,9,1,21,38,30,400,60,300,1
6,9,1,22,30,10,200,90,100,1
6,9,1,23,86,70,400,90,300,0
6,9,1,24,118,60,500,70,200,1
6,9,1,25,77,70,200,80,100,0
6,9,1,26,34,80,400,90,100,0
6,9,1,27,96,30,500,70,200,1
6,9,1,28,139,80,200,60,100,0
6,9,1,29,85,10,500,80,100,1
6,9,1,30,70,60,500,90,100,1
6,9,1,31,130,90,300,80,100,0
6,9,1,32,49,60,300,80,200,1
6,9,1,33,32,30,500,70,100,1
6,9,1,34,133,60,500,60,400,0
6,9,1,35,124,70,400,60,300,0
6,9,1,36,88,30,500,90,100,1
6,9,1,37,69,30,400,80,100,1
6,9,1,38,6,10,400,90,300,1
6,9,1,39,136,30,200,10,200,0
6,9,1,40,127,90,400,30,300,0
6,9,1,41,100,10,500,30,400,1
6,9,1,42,44,30,500,70,400,1
6,9,1,43,29,80,400,90,200,1
6,9,1,44,66,10,200,70,100,1
6,9,1,45,56,30,500,90,200,1
6,9,1,46,23,60,500,80,200,1
6,9,1,47,125,70,500,60,200,0
6,9,1,48,145,90,500,70,100,0
6,9,1,49,47,30,500,80,200,1
6,9,1,50,73,60,400,70,200,0
6,9,1,51,36,70,400,80,300,1
6,9,1,52,94,60,500,90,400,1
6,9,1,53,18,10,500,60,200,1
6,9,1,54,52,70,500,80,300,1
6,9,1,55,143,70,300,30,200,0
6,9,1,56,78,10,300,90,200,1
6,9,1,57,148,80,400,70,200,0
6,9,1,58,102,60,500,70,400,0
6,9,1,59,55,60,200,80,100,1
6,9,1,60,9,10,400,30,100,1
6,9,1,61,48,60,200,90,100,1
6,9,1,62,92,30,400,90,300,1
6,9,1,63,3,10,500,70,200,1
6,9,1,64,17,60,400,80,200,1
6,9,1,65,45,70,400,90,100,1
6,9,1,66,109,30,300,80,100,1
6,9,1,67,35,60,500,90,200,1
6,9,1,68,89,30,400,60,100,1
6,9,1,69,104,80,500,90,300,1
6,9,1,70,62,70,500,90,400,1
6,9,1,71,128,90,500,60,300,0
6,9,1,72,95,80,300,90,200,1
6,9,1,73,149,80,300,10,200,0
6,9,1,74,129,90,500,80,400,0
6,9,1,75,76,30,500,60,200,1
6,9,1,76,40,60,300,70,200,1
6,9,1,77,119,10,500,70,300,1
6,9,1,78,12,60,400,80,300,1
6,9,1,79,10,30,500,80,400,1
6,9,1,80,75,60,400,80,100,0
6,9,1,81,2,70,400,80,100,1
6,9,1,82,39,80,200,90,100,1
6,9,1,83,24,70,300,90,100,1
6,9,1,84,64,10,200,30,100,1
6,9,1,85,61,70,500,80,200,1
6,9,1,86,132,60,500,30,100,0
6,9,1,87,105,10,500,90,400,1
6,9,1,88,131,10,400,10,200,0
6,9,1,89,135,60,500,10,400,0
6,9,1,90,60,30,200,90,100,1
6,9,1,91,14,30,400,60,200,1
6,9,1,92,27,10,300,80,100,1
6,9,1,93,79,10,300,60,100,1
6,9,1,94,19,30,400,70,100,1
6,9,1,95,22,10,400,80,300,1
6,9,1,96,106,60,500,70,300,0
6,9,1,97,28,70,200,90,100,1
6,9,1,98,20,30,400,70,200,1
6,9,1,99,144,60,300,30,100,0
6,9,1,100,91,30,400,70,300,1
6,9,1,101,37,70,400,90,200,1
6,9,1,102,82,60,300,90,100,1
6,9,1,103,81,10,400,70,200,1
6,9,1,104,122,90,200,80,200,0
6,9,1,105,142,80,300,80,200,0
6,9,1,106,110,10,300,30,100,1
6,9,1,107,113,10,300,30,200,1
6,9,1,108,74,60,500,70,100,0
6,9,1,109,42,10,300,90,100,1
6,9,1,110,83,30,500,70,300,1
6,9,1,111,101,10,400,90,200,1
6,9,1,112,33,10,500,30,100,1
6,9,1,113,141,90,500,60,500,0
6,9,1,114,25,30,500,90,400,1
6,9,1,115,120,70,500,90,100,1
6,9,1,116,31,30,400,80,200,1
6,9,1,117,4,80,300,90,100,1
6,9,1,118,93,30,400,80,300,1
6,9,1,119,137,30,400,10,200,0
6,9,1,120,87,60,300,90,200,1
6,9,1,121,16,10,300,80,200,1
6,9,1,122,67,10,500,90,200,1
6,9,1,123,57,10,400,60,200,1
6,9,1,124,115,30,400,90,100,1
6,9,1,125,147,90,500,10,400,0
6,9,1,126,21,10,300,70,100,1
6,9,1,127,50,10,500,80,300,1
6,9,1,128,58,70,500,90,300,1
6,9,1,129,84,60,400,90,100,1
6,9,1,130,98,30,300,70,200,1
6,9,1,131,138,70,400,10,300,0
6,9,1,132,53,60,500,80,300,1
6,9,1,133,126,90,300,90,200,0
6,9,1,134,11,70,500,80,400,1
6,9,1,135,63,70,300,80,100,1
6,9,1,136,123,80,500,10,300,0
6,9,1,137,15,30,500,60,400,1
6,9,1,138,26,10,400,30,200,1
6,9,1,139,13,60,300,70,100,0
6,9,1,140,65,30,300,90,200,1
6,9,1,141,51,30,400,90,200,1
6,9,1,142,54,10,500,90,300,1
6,9,1,143,7,10,400,70,100,1
6,9,1,144,8,60,400,70,300,1
6,9,1,145,80,10,300,60,200,1
6,9,1,146,146,90,400,80,200,0
6,9,1,147,59,10,500,90,100,1
6,9,1,148,121,30,500,10,400,0
6,9,1,149,134,30,100,10,100,0
7,3,1,0,94,60,500,90,400,1
7,3,1,1,10,30,500,80,400,1
7,3,1,2,31,30,400,80,200,1
7,3,1,3,133,60,500,60,400,0
7,3,1,4,15,30,500,60,400,1
7,3,1,5,5,60,300,80,100,1
7,3,1,6,33,10,500,30,100,1
7,3,1,7,18,10,500,60,200,1
7,3,1,8,13,60,300,70,100,0
7,3,1,9,72,30,500,90,300,1
7,3,1,10,25,30,500,90,400,1
7,3,1,11,71,70,400,80,200,0
7,3,1,12,141,90,500,60,500,0
7,3,1,13,126,90,300,90,200,0
7,3,1,14,104,80,500,90,300,0
7,3,1,15,125,70,500,60,200,0
7,3,1,16,14,30,400,60,200,1
7,3,1,17,1,30,200,70,100,1
7,3,1,18,64,10,200,30,100,0
7,3,1,19,148,80,400,70,200,0
7,3,1,20,4,80,300,90,100,0
7,3,1,21,12,60,400,80,300,1
7,3,1,22,112,10,200,60,100,1
7,3,1,23,2,70,400,80,100,0
7,3,1,24,73,60,400,70,200,0
7,3,1,25,54,10,500,90,300,1
7,3,1,26,121,30,500,10,400,0
7,3,1,27,92,30,400,90,300,1
7,3,1,28,75,60,400,80,100,1
7,3,1,29,3,10,500,70,200,1
7,3,1,30,124,70,400,60,300,0
7,3,1,31,70,60,500,90,100,1
7,3,1,32,109,30,300,80,100,1
7,3,1,33,139,80,200,60,100,0
7,3,1,34,76,30,500,60,200,1
7,3,1,35,134,30,100,10,100,0
7,3,1,36,49,60,300,80,200,1
7,3,1,37,108,80,500,90,200,1
7,3,1,38,27,10,300,80,100,1
7,3,1,39,50,10,500,80,300,1
7,3,1,40,47,30,500,80,200,1
7,3,1,41,111,10,500,70,100,1
7,3,1,42,63,70,300,80,100,1
7,3,1,43,20,30,400,70,200,1
7,3,1,44,105,10,500,90,400,1
7,3,1,45,84,60,400,90,100,1
7,3,1,46,100,10,500,30,400,0
7,3,1,47,55,60,200,80,100,1
7,3,1,48,34,80,400,90,100,0
7,3,1,49,36,70,400,80,300,1
7,3,1,50,138,70,400,10,300,0
7,3,1,51,16,10,300,80,200,1
7,3,1,52,35,60,500,90,200,1
7,3,1,53,42,10,300,90,100,1
7,3,1,54,115,30,400,90,100,1
7,3,1,55,116,10,400,80,100,1
7,3,1,56,56,30,500,90,200,1
7,3,1,57,32,30,500,70,100,1
7,3,1,58,53,60,500,80,300,1
7,3,1,59,51,30,400,90,200,1
7,3,1,60,77,70,200,80,100,1
7,3,1,61,67,10,500,90,200,1
7,3,1,62,39,80,200,90,100,1
7,3,1,63,117,30,300,60,200,1
7,3,1,64,97,30,300,70,100,1
7,3,1,65,21,10,300,70,100,1
7,3,1,66,119,10,500,70,300,1
7,3,1,67,68,30,500,80,100,1
7,3,1,68,131,10,400,10,200,0
7,3,1,69,106,60,500,70,300,0
7,3,1,70,7,10,400,70,100,1
7,3,1,71,61,70,500,80,200,1
7,3,1,72,28,70,200,90,100,1
7,3,1,73,44,30,500,70,400,1
7,3,1,74,118,60,500,70,200,1
7,3,1,75,79,10,300,60,100,1
7,3,1,76,128,90,500,60,300,0
7,3,1,77,43,30,300,90,100,1
7,3,1,78,8,60,400,70,300,1
7,3,1,79,114,10,500,80,200,1
7,3,1,80,37,70,400,90,200,1
7,3,1,81,129,90,500,80,400,0
7,3,1,82,99,80,500,90,400,1
7,3,1,83,85,10,500,80,100,1
7,3,1,84,123,80,500,10,300,0
7,3,1,85,62,70,500,90,400,1
7,3,1,86,69,30,400,80,100,1
7,3,1,87,86,70,400,90,300,1
7,3,1,88,122,90,200,80,200,0
7,3,1,89,80,10,300,60,200,1
7,3,1,90,120,70,500,90,100,1
7,3,1,91,45,70,400,90,100,1
7,3,1,92,98,30,300,70,200,1
7,3,1,93,22,10,400,80,300,1
7,3,1,94,91,30,400,70,300,1
7,3,1,95,78,10,300,90,200,1
7,3,1,96,142,80,300,80,200,0
7,3,1,97,29,80,400,90,200,1
7,3,1,98,113,10,300,30,200,0
7,3,1,99,130,90,300,80,100,0
7,3,1,100,89,30,400,60,100,0
7,3,1,101,41,10,500,80,400,1
7,3,1,102,144,60,300,30,100,0
7,3,1,103,107,80,500,90,100,0
7,3,1,104,57,10,400,60,200,1
7,3,1,105,58,70,500,90,300,1
7,3,1,106,82,60,300,90,100,1
7,3,1,107,23,60,500,80,200,1
7,3,1,108,145,90,500,70,100,0
7,3,1,109,17,60,400,80,200,1
7,3,1,110,81,10,400,70,200,1
7,3,1,111,137,30,400,10,200,0
7,3,1,112,60,30,200,90,100,1
7,3,1,113,127,90,400,30,300,0
7,3,1,114,26,10,400,30,200,0
7,3,1,115,136,30,200,10,200,0
7,3,1,116,9,10,400,30,100,0
7,3,1,117,95,80,300,90,200,1
7,3,1,118,6,10,400,90,300,1
7,3,1,119,87,60,300,90,200,1
7,3,1,120,30,10,200,90,100,1
7,3,1,121,46,70,300,80,200,1
7,3,1,122,110,10,300,30,100,0
7,3,1,123,88,30,500,90,100,1
7,3,1,124,59,10,500,90,100,1
7,3,1,125,74,60,500,70,100,0
7,3,1,126,90,60,400,90,200,1
7,3,1,127,103,10,500,70,400,1
7,3,1,128,11,70,500,80,400,1
7,3,1,129,101,10,400,90,200,1
7,3,1,130,96,30,500,70,200,1
7,3,1,131,102,60,500,70,400,1
7,3,1,132,135,60,500,10,400,0
7,3,1,133,19,30,400,70,100,1
7,3,1,134,38,30,400,60,300,0
7,3,1,135,146,90,400,80,200,0
7,3,1,136,147,90,500,10,400,0
7,3,1,137,150,90,500,90,100,0
7,3,1,138,52,70,500,80,300,1
7,3,1,139,65,30,300,90,200,1
7,3,1,140,149,80,300,10,200,0
7,3,1,141,48,60,200,90,100,1
7,3,1,142,132,60,500,30,100,0
7,3,1,143,40,60,300,70,200,1
7,3,1,144,24,70,300,90,100,1
7,3,1,145,140,60,500,30,300,0
7,3,1,146,143,70,300,30,200,0
7,3,1,147,66,10,200,70,100,1
7,3,1,148,93,30,400,80,300,1
7,3,1,149,83,30,500,70,300,1
8,12,0,0,21,10,300,40,100,1
8,12,0,1,110,10,300,20,100,0
8,12,0,2,81,10,400,40,200,1
8,12,0,3,103,10,500,40,400,1
8,12,0,4,130,90,300,70,100,0
8,12,0,5,45,40,400,90,100,1
8,12,0,6,2,40,400,70,100,1
8,12,0,7,15,20,500,30,400,1
8,12,0,8,41,10,500,70,400,1
8,12,0,9,112,10,200,30,100,1
8,12,0,10,29,70,400,90,200,1
8,12,0,11,106,30,500,40,300,1
8,12,0,12,138,40,400,10,300,0
8,12,0,13,35,30,500,90,200,1
8,12,0,14,17,30,400,70,200,1
8,12,0,15,28,40,200,90,100,1
8,12,0,16,101,10,400,90,200,1
8,12,0,17,18,10,500,30,200,1
8,12,0,18,99,70,500,90,400,1
8,12,0,19,26,10,400,20,200,1
8,12,0,20,98,20,300,40,200,1
8,12,0,21,44,20,500,40,400,1
8,12,0,22,78,10,300,90,200,1
8,12,0,23,87,30,300,90,200,1
8,12,0,24,62,40,500,90,400,1
8,12,0,25,37,40,400,90,200,1
8,12,0,26,86,40,400,90,300,1
8,12,0,27,12,30,400,70,300,1
8,12,0,28,25,20,500,90,400,1
8,12,0,29,16,10,300,70,200,1
8,12,0,30,61,40,500,70,200,1
8,12,0,31,39,70,200,90,100,1
8,12,0,32,13,30,300,40,100,1
8,12,0,33,91,20,400,40,300,1
8,12,0,34,93,20,400,70,300,1
8,12,0,35,52,40,500,70,300,1
8,12,0,36,117,20,300,30,200,1
8,12,0,37,133,30,500,30,400,0
8,12,0,38,124,40,400,30,300,0
8,12,0,39,32,20,500,40,100,1
8,12,0,40,139,70,200,30,100,0
8,12,0,41,74,30,500,40,100,0
8,12,0,42,56,20,500,90,200,1
8,12,0,43,131,10,400,10,200,0
8,12,0,44,119,10,500,40,300,1
8,12,0,45,63,40,300,70,100,1
8,12,0,46,66,10,200,40,100,1
8,12,0,47,127,90,400,20,300,0
8,12,0,48,118,30,500,40,200,1
8,12,0,49,69,20,400,70,100,1
8,12,0,50,82,30,300,90,100,1
8,12,0,51,108,70,500,90,200,1
8,12,0,52,59,10,500,90,100,1
8,12,0,53,34,70,400,90,100,1
8,12,0,54,123,70,500,10,300,0
8,12,0,55,85,10,500,70,100,1
8,12,0,56,65,20,300,90,200,1
8,12,0,57,97,20,300,40,100,1
8,12,0,58,75,30,400,70,100,1
8,12,0,59,72,20,500,90,300,1
8,12,0,60,150,90,500,90,100,0
8,12,0,61,40,30,300,40,200,1
8,12,0,62,7,10,400,40,100,1
8,12,0,63,109,20,300,70,100,1
8,12,0,64,53,30,500,70,300,1
8,12,0,65,48,30,200,90,100,1
8,12,0,66,125,40,500,30,200,0
8,12,0,67,55,30,200,70,100,1
8,12,0,68,136,20,200,10,200,0
8,12,0,69,71,40,400,70,200,1
8,12,0,70,143,40,300,20,200,0
8,12,0,71,128,90,500,30,300,0
8,12,0,72,8,30,400,40,300,1
8,12,0,73,19,20,400,40,100,1
8,12,0,74,95,70,300,90,200,1
8,12,0,75,79,10,300,30,100,1
8,12,0,76,60,20,200,90,100,1
8,12,0,77,54,10,500,90,300,1
8,12,0,78,49,30,300,70,200,1
8,12,0,79,140,30,500,20,300,0
8,12,0,80,42,10,300,90,100,1
8,12,0,81,105,10,500,90,400,1
8,12,0,82,9,10,400,20,100,1
8,12,0,83,50,10,500,70,300,1
8,12,0,84,104,70,500,90,300,1
8,12,0,85,111,10,500,40,100,1
8,12,0,86,5,30,300,70,100,1
8,12,0,87,31,20,400,70,200,1
8,12,0,88,47,20,500,70,200,1
8,12,0,89,70,30,500,90,100,1
8,12,0,90,102,30,500,40,400,1
8,12,0,91,134,20,100,10,100,0
8,12,0,92,76,20,500,30,200,0
8,12,0,93,145,90,500,40,100,0
8,12,0,94,4,70,300,90,100,1
8,12,0,95,89,20,400,30,100,0
8,12,0,96,107,70,500,90,100,1
8,12,0,97,64,10,200,20,100,1
8,12,0,98,24,40,300,90,100,1
8,12,0,99,115,20,400,90,100,1
8,12,0,100,51,20,400,90,200,1
8,12,0,101,10,20,500,70,400,1
8,12,0,102,14,20,400,30,200,0
8,12,0,103,126,90,300,90,200,0
8,12,0,104,67,10,500,90,200,1
8,12,0,105,137,20,400,10,200,0
8,12,0,106,121,20,500,10,400,0
8,12,0,107,142,70,300,70,200,0
8,12,0,108,114,10,500,70,200,1
8,12,0,109,3,10,500,40,200,1
8,12,0,110,57,10,400,30,200,1
8,12,0,111,146,90,400,70,200,0
8,12,0,112,100,10,500,20,400,1
8,12,0,113,68,20,500,70,100,1
8,12,0,114,120,40,500,90,100,1
8,12,0,115,77,40,200,70,100,1
8,12,0,116,73,30,400,40,200,1
8,12,0,117,88,20,500,90,100,1
8,12,0,118,113,10,300,20,200,1
8,12,0,119,122,90,200,70,200,0
8,12,0,120,58,40,500,90,300,1
8,12,0,121,46,40,300,70,200,1
8,12,0,122,22,10,400,70,300,1
8,12,0,123,94,30,500,90,400,1
8,12,0,124,144,30,300,20,100,0
8,12,0,125,1,20,200,40,100,1
8,12,0,126,23,30,500,70,200,1
8,12,0,127,92,20,400,90,300,1
8,12,0,128,83,20,500,40,300,1
8,12,0,129,141,90,500,30,500,0
8,12,0,130,90,30,400,90,200,1
8,12,0,131,149,70,300,10,200,0
8,12,0,132,96,20,500,40,200,1
8,12,0,133,20,20,400,40,200,1
8,12,0,134,116,10,400,70,100,1
8,12,0,135,43,20,300,90,100,1
8,12,0,136,148,70,400,40,200,0
8,12,0,137,80,10,300,30,200,1
8,12,0,138,33,10,500,20,100,1
8,12,0,139,11,40,500,70,400,1
8,12,0,140,38,20,400,30,300,1
8,12,0,141,147,90,500,10,400,0
8,12,0,142,36,40,400,70,300,1
8,12,0,143,84,30,400,90,100,1
8,12,0,144,30,10,200,90,100,1
8,12,0,145,27,10,300,70,100,1
8,12,0,146,135,30,500,10,400,0
8,12,0,147,6,10,400,90,300,1
8,12,0,148,129,90,500,70,400,0
8,12,0,149,132,30,500,20,100,0
9,10,0,0,25,20,500,90,400,1
9,10,0,1,125,40,500,30,200,0
9,10,0,2,56,20,500,90,200,1
9,10,0,3,141,90,500,30,500,0
9,10,0,4,99,70,500,90,400,0
9,10,0,5,42,10,300,90,100,1
9,10,0,6,87,30,300,90,200,1
9,10,0,7,135,30,500,10,400,0
9,10,0,8,84,30,400,90,100,0
9,10,0,9,74,30,500,40,100,0
9,10,0,10,78,10,300,90,200,1
9,10,0,11,97,20,300,40,100,1
9,10,0,12,117,20,300,30,200,1
9,10,0,13,55,30,200,70,100,1
9,10,0,14,46,40,300,70,200,0
9,10,0,15,134,20,100,10,100,0
9,10,0,16,119,10,500,40,300,1
9,10,0,17,23,30,500,70,200,1
9,10,0,18,81,10,400,40,200,1
9,10,0,19,140,30,500,20,300,0
9,10,0,20,106,30,500,40,300,0
9,10,0,21,94,30,500,90,400,1
9,10,0,22,41,10,500,70,400,1
9,10,0,23,75,30,400,70,100,1
9,10,0,24,20,20,400,40,200,1
9,10,0,25,27,10,300,70,100,1
9,10,0,26,76,20,500,30,200,0
9,10,0,27,17,30,400,70,200,1
9,10,0,28,1,20,200,40,100,1
9,10,0,29,109,20,300,70,100,1
9,10,0,30,83,20,500,40,300,1
9,10,0,31,28,40,200,90,100,1
9,10,0,32,146,90,400,70,200,0
9,10,0,33,147,90,500,10,400,0
9,10,0,34,37,40,400,90,200,1
9,10,0,35,69,20,400,70,100,1
9,10,0,36,77,40,200,70,100,1
9,10,0,37,68,20,500,70,100,1
